,t,D1,D2,S1,S2,Q1,Q2,I,x1,x2,x3,C,G
1209,1209.0,1.3594816800415744e-08,3.2927506031200154e-07,1.376767172072292e-06,3.035168247605169e-05,307.3269687088362,1.243901945442778,5.445257035824963e-07,0.00024165380408743933,6.279239607167603e-10,6.682664043131573e-08,27.55067403604206,496.0578594042189
1210,1210.0,1.325916059828307e-08,3.214767428211937e-07,1.3519614508405447e-06,2.9829406149415717e-05,307.2395934044338,1.2360961961055905,5.351588385493689e-07,0.00024020824870310182,6.17132863951083e-10,6.568121547460286e-08,27.542598159304475,495.9121326487571
1211,1211.0,1.2931791797591908e-08,3.138627824753464e-07,1.327602666125454e-06,2.9316097035563577e-05,307.15243782688384,1.2283402177174785,5.259527400523277e-07,0.00023877134040098242,6.065267824795308e-10,6.45553720892729e-08,27.53454230710523,495.76676686748056
1212,1212.0,1.2612505780352591e-08,3.0642882952713244e-07,1.3036827652208723e-06,2.8811601546952345e-05,307.06550162511235,1.22063368750582,5.169046556239896e-07,0.00023734302745844401,5.961025523774694e-10,6.344877649139568e-08,27.52650644974051,495.62176152789414
1213,1213.0,1.2301102980646604e-08,2.9917063663629314e-07,1.280193840510709e-06,2.831576871953419e-05,306.9787844469804,1.2129762848202665,5.080118797923892e-07,0.000235923258462166,5.85857063670654e-10,6.236110056816689e-08,27.518490557387448,495.47711609532917
1214,1214.0,1.1997388759890268e-08,2.9208405646438253e-07,1.2571281268547896e-06,2.782845016807842e-05,306.8922859393016,1.2053676911187594,4.992717532810443e-07,0.00023451198230629597,5.75787259418245e-10,6.129202178190673e-08,27.51049460010593,495.3328300329741
1215,1215.0,1.1701173285178178e-08,2.851650393258565e-07,1.23447799902182e-06,2.734950004225197e-05,306.8060057478595,1.1978075899536316,4.906816622225903e-07,0.00023310914819061221,5.658901348113525e-10,6.024122307567706e-08,27.502518547840268,495.1889028019067
1216,1216.0,1.1412271410630353e-08,2.7840963089418865e-07,1.2122359691685944e-06,2.687877498344523e-05,306.71994351742455,1.1902956669578044,4.82239037385755e-07,0.00023171470561869726,5.561627362868511e-10,5.920839278048941e-08,27.494562370420958,495.04533386112485
1217,1217.0,1.1130502561668875e-08,2.7181396996173004e-07,1.1903946843646276e-06,2.641613408233083e-05,306.6340988917708,1.1828316098310676,4.739413534154468e-07,0.0002303286043961223,5.466021606561995e-10,5.819322452407795e-08,27.486626037566356,494.90212266757726
1218,1218.0,1.0855690622151755e-08,2.653742862520555e-07,1.168946924161382e-06,2.596143883714283e-05,306.5484715136931,1.1754151083264497,4.657861280857375e-07,0.00022895079462864252,5.372055542490226e-10,5.719541714121035e-08,27.478709518884372,494.75926867619444
1219,1219.0,1.058766382429344e-08,2.5908689828357006e-07,1.1478855982052885e-06,2.5514553112664238e-05,306.46306102502353,1.1680458542366794,4.5777092156551917e-07,0.00022758122672040328,5.279701120711966e-10,5.6214674585511246e-08,27.470812783874134,494.6167713399187
1220,1220.0,1.032625464130319e-08,2.529482112831799e-07,1.1272037438937787e-06,2.5075343099910793e-05,306.377867066648,1.1607235413807264,4.4989333569662185e-07,0.00022621985137215658,5.188930769771999e-10,5.525070584277272e-08,27.462935801927664,494.4746301097344
1221,1221.0,1.0071299682674198e-08,2.469547151488563e-07,1.1068945240735447e-06,2.464367727649931e-05,306.2928892785223,1.1534478655904392,4.4215101328418167e-07,0.00022486661957948873,5.099717388564847e-10,5.430322484572691e-08,27.455078542331506,494.33284443469796
1222,1222.0,9.822639592057993e-09,2.4110298245994903e-07,1.0869512247802692e-06,2.4219426367688937e-05,306.20812729968895,1.146218524697259,4.345416373990512e-07,0.0002235214826310581,5.012034338336357e-10,5.3371950390256044e-08,27.44724097426838,494.1914137619671
1223,1223.0,9.580118947660352e-09,2.3538966653413717e-07,1.0673672530190816e-06,2.3802463308083992e-05,306.12358076829275,1.1390352185190267,4.270629306920503e-07,0.0002221843921068438,4.925855434820798e-10,5.245660605301604e-08,27.439423066818787,494.0503375368308
1224,1224.0,9.343586165096397e-09,2.2981149952992298e-07,1.0481361345850005e-06,2.3392663203987187e-05,306.0392493215969,1.1318976488468708,4.1971265471985533e-07,0.0002208552998764045,4.841154940511219e-10,5.155692011044967e-08,27.43162478896262,493.90961520273817
1225,1225.0,9.112893402644224e-09,2.243652905936071e-07,1.0292515119226493e-06,2.2989903296392186e-05,305.95513259599903,1.1248055194321822,4.124886092823317e-07,0.00021953415809714783,4.757907557060799e-10,5.067262545916615e-08,27.423846109580737,493.7692462013271
1226,1226.0,8.887896468837777e-09,2.1904792404970443e-07,1.010707142024527e-06,2.2594062924604706e-05,305.8712302270466,1.1177585359736724,4.0538863177111377e-07,0.00021822091921260998,4.676088417812966e-10,4.980345953766396e-08,27.41608699745659,493.62922997245323
